Market,Store,Store Type,Launch Date 
108,2963,SUP,3/8
156,2964,SUP,3/8
225,2967,SUP,3/8
51,2973,SUP,3/8
561,2974,WNM,3/8
561,2975,WNM,3/8
561,2976,WNM,3/8
58,2977,WNM,3/8
44,2978,SUP,3/8
58,2979,WNM,3/8
479,2980,SUP,3/8
58,2981,WNM,3/8
449,2985,SUP,3/8
109,2987,SUP,3/8
511,2989,W/M,3/8
82,2991,SUP,3/8
190,2992,SUP,3/8
62,2993,SUP,3/8
504,2995,WNM,3/8
53,2996,SUP,3/8
515,2998,WNM,3/8
268,3004,SUP,3/8
23,3008,SUP,3/8
488,3011,WNM,3/8
548,3013,WNM,3/8
49,3014,SUP,3/8
561,3015,WNM,3/8
512,3022,WNM,3/8
512,3023,WNM,3/8
515,3026,WNM,3/8
283,3035,SUP,3/8
58,3043,WNM,3/8
50,3044,SUP,3/8
512,3046,WNM,3/8
512,3047,WNM,3/8
550,3050,WNM,3/8
506,3056,SUP,3/8
506,3057,SUP,3/8
86,3058,SUP,3/8
140,3059,SUP,3/8
340,3061,SUP,3/8
538,3062,WNM,3/8
102,3066,WNM,3/8
20,3067,SUP,3/8
554,3070,WNM,3/8
15,3075,SUP,3/8
454,3081,SUP,3/8
551,3084,WNM,3/8
424,3088,SUP,3/8
552,3090,WNM,3/8
399,3093,SUP,3/8
557,3094,WNM,3/8
550,3098,WNM,3/8
551,3099,WNM,3/8
551,3101,WNM,3/8
424,3102,SUP,3/8
488,3104,WNM,3/8
86,3106,SUP,3/8
506,3107,SUP,3/8
495,3110,WNM,3/8
538,3111,WNM,3/8
77,3112,SUP,3/8
20,3118,SUP,3/8
15,3119,SUP,3/8
512,3123,WNM,3/8
515,3132,WNM,3/8
58,3135,WNM,3/8
505,3136,SUP,3/8
149,3137,SUP,3/8
481,3138,WNM,3/8
481,3139,WNM,3/8
481,3140,WNM,3/8
481,3141,WNM,3/8
9,3143,WNM,3/8
550,3144,WNM,3/8
550,3145,WNM,3/8
550,3146,WNM,3/8
481,3147,WNM,3/8
432,3151,SUP,3/8
491,3152,WNM,3/8
491,3153,WNM,3/8
491,3154,WNM,3/8
502,3156,WNM,3/8
502,3157,WNM,3/8
577,3159,SUP,3/8
548,3161,WNM,3/8
96,3162,WNM,3/8
83,3169,SUP,3/8
83,3170,SUP,3/8
491,3172,WNM,3/8
491,3173,WNM,3/8
550,3178,WNM,3/8
481,3179,WNM,3/8
446,3180,SUP,3/8
296,3182,SUP,3/8
103,3183,WNM,3/8
544,3184,WNM,3/8
566,3185,WNM,3/8
112,3197,SUP,3/8
561,3198,WNM,3/8
504,3199,WNM,3/8
561,3204,WNM,3/8
94,3207,SUP,3/8
424,3209,SUP,3/8
275,3210,SUP,3/8
68,3213,SUP,3/8
289,3214,SUP,3/8
320,3215,SUP,3/8
289,3216,SUP,3/8
467,3218,SUP,3/8
288,3219,SUP,3/8
229,3223,SUP,3/8
583,3224,SUP,3/8
583,3225,SUP,3/8
65,3226,SUP,3/8
419,3233,SUP,3/8
430,3237,SUP,3/8
538,3238,WNM,3/8
369,3241,SUP,3/8
312,3243,SUP,3/8
464,3248,SUP,3/8
392,3254,SUP,3/8
246,3255,SUP,3/8
475,3261,SUP,3/8
288,3265,SUP,3/8
558,3266,W/M,3/8
432,3267,SUP,3/8
311,3270,SUP,3/8
13,3271,SUP,3/8
50,3274,SUP,3/8
445,3276,W/M,3/8
392,3277,SUP,3/8
433,3278,SUP,3/8
77,3279,SUP,3/8
409,3283,SUP,3/8
44,3284,SUP,3/8
44,3285,SUP,3/8
52,3286,SUP,3/8
504,3287,WNM,3/8
131,3288,SUP,3/8
470,3290,W/M,3/8
242,3294,SUP,3/8
64,3296,SUP,3/8
67,3297,SUP,3/8
60,3298,SUP,3/8
502,3299,WNM,3/8
64,3302,SUP,3/8
298,3304,SUP,3/8
298,3305,SUP,3/8
101,3308,SUP,3/8
98,3309,SUP,3/8
94,3310,SUP,3/8
510,3314,WNM,3/8
510,3315,WNM,3/8
81,3319,SUP,3/8
80,3320,SUP,3/8
442,3322,W/M,3/8
187,3329,SUP,3/8
502,3330,WNM,3/8
191,3332,SUP,3/8
197,3336,SUP,3/8
178,3337,SUP,3/8
507,3340,WNM,3/8
561,3341,WNM,3/8
286,3344,SUP,3/8
116,3347,SUP,3/8
107,3348,SUP,3/8
118,3349,SUP,3/8
452,3352,SUP,3/8
9,3357,WNM,3/8
373,3360,SUP,3/8
253,3362,SUP,3/8
254,3363,SUP,3/8
423,3364,SUP,3/8
115,3370,SUP,3/8
306,3371,SUP,3/8
111,3372,SUP,3/8
9,3377,WNM,3/8
366,3379,SUP,3/8
475,3380,SUP,3/8
70,3383,SUP,3/8
118,3387,SUP,3/8
68,3390,SUP,3/8
87,3391,SUP,3/8
58,3392,WNM,3/8
429,3395,SUP,3/8
553,3397,SUP,3/8
265,3400,SUP,3/8
422,3404,SUP,3/8
51,3406,SUP,3/8
368,3407,SUP,3/8
392,3408,SUP,3/8
500,3411,WNM,3/8
548,3414,WNM,3/8
105,3417,SUP,3/8
112,3418,SUP,3/8
58,3419,WNM,3/8
172,3420,W/M,3/8
544,3424,WNM,3/8
63,3425,SUP,3/8
48,3431,SUP,3/8
49,3432,SUP,3/8
49,3433,SUP,3/8
270,3434,SUP,3/8
15,3439,SUP,3/8
528,3449,WNM,3/8
528,3450,WNM,3/8
562,3452,WNM,3/8
200,3453,SUP,3/8
500,3456,WNM,3/8
278,3459,SUP,3/8
278,3460,SUP,3/8
16,3461,SUP,3/8
114,3463,SUP,3/8
462,3464,SUP,3/8
369,3465,SUP,3/8
474,3472,SUP,3/8
115,3474,SUP,3/8
167,3475,SUP,3/8
465,3477,SUP,3/8
470,3478,W/M,3/8
51,3482,SUP,3/8
14,3484,SUP,3/8
184,3491,W/M,3/8
409,3492,SUP,3/8
452,3493,W/M,3/8
149,3495,SUP,3/8
422,3498,SUP,3/8
60,3500,SUP,3/8
308,3503,SUP,3/8
498,3504,WNM,3/8
562,3509,WNM,3/8
62,3510,SUP,3/8
474,3511,SUP,3/8
423,3513,SUP,3/8
458,3516,SUP,3/8
88,3518,SUP,3/8
577,3520,SUP,3/8
504,3521,WNM,3/8
484,3522,SUP,3/8
448,3523,SUP,3/8
514,3525,SUP,3/8
104,3526,SUP,3/8
107,3527,SUP,3/8
561,3530,WNM,3/8
467,3531,SUP,3/8
585,3533,SUP,3/8
467,3537,SUP,3/8
92,3538,SUP,3/8
562,3542,WNM,3/8
173,3546,W/M,3/8
173,3547,W/M,3/8
184,3549,W/M,3/8
160,3561,W/M,3/8
80,3567,SUP,3/8
83,3569,SUP,3/8
62,3572,SUP,3/8
286,3573,SUP,3/8
562,3579,WNM,3/8
188,3583,SUP,3/8
64,3584,SUP,3/8
68,3585,SUP,3/8
455,3587,SUP,3/8
291,3588,SUP,3/8
68,3591,SUP,3/8
492,3593,WNM,3/8
310,3595,SUP,3/8
270,3597,SUP,3/8
176,3598,W/M,3/8
500,3600,WNM,3/8
266,3601,SUP,3/8
275,3602,SUP,3/8
509,3603,WNM,3/8
510,3604,WNM,3/8
509,3605,WNM,3/8
549,3606,WNM,3/8
195,3607,SUP,3/8
209,3608,SUP,3/8
26,3611,SUP,3/8
296,3612,SUP,3/8
509,3614,WNM,3/8
559,3617,WNM,3/8
509,3622,WNM,3/8
88,3623,SUP,3/8
424,3624,SUP,3/8
308,3626,SUP,3/8
549,3629,WNM,3/8
44,3631,SUP,3/8
292,3639,SUP,3/8
65,3640,SUP,3/8
289,3644,SUP,3/8
73,3645,SUP,3/8
427,3648,SUP,3/8
454,3652,SUP,3/8
58,3653,WNM,3/8
298,3658,SUP,3/8
526,3661,WNM,3/8
309,3700,SUP,3/8
98,3702,SUP,3/8
467,3705,SUP,3/8
452,3708,SUP,3/8
455,3712,SUP,3/8
153,3717,SUP,3/8
267,3725,SUP,3/8
205,3726,SUP,3/8
364,3730,SUP,3/8
399,3739,SUP,3/8
19,3741,SUP,3/8
26,3748,SUP,3/8
542,3752,WNM,3/8
471,3757,SUP,3/8
45,3764,SUP,3/8
371,3771,SUP,3/8
479,3773,SUP,3/8
56,3777,SUP,3/8
91,3782,SUP,3/8
14,3785,SUP,3/8
265,3790,SUP,3/8
514,3794,SUP,3/8
462,3796,SUP,3/8
371,3799,SUP,3/8
471,3801,SUP,3/8
284,3802,SUP,3/8
173,3803,W/M,3/8
168,3810,SUP,3/8
559,3817,WNM,3/8
433,3823,SUP,3/8
71,3826,SUP,3/8
64,3827,SUP,3/8
46,3828,SUP,3/8
124,3829,SUP,3/8
288,3831,SUP,3/8
372,3833,SUP,3/8
119,3835,SUP,3/8
263,3837,SUP,3/8
192,3842,SUP,3/8
510,3844,WNM,3/8
510,3845,WNM,3/8
510,3846,WNM,3/8
467,3850,SUP,3/8
108,3858,SUP,3/8
373,3861,SUP,3/8
549,3862,WNM,3/8
302,3864,SUP,3/8
287,3869,SUP,3/8
58,3870,WNM,3/8
200,3876,SUP,3/8
93,3877,SUP,3/8
502,3880,WNM,3/8
470,3883,W/M,3/8
367,3884,SUP,3/8
502,3885,WNM,3/8
80,3886,SUP,3/8
115,3887,SUP,3/8
299,3889,SUP,3/8
269,3891,SUP,3/8
269,3893,SUP,3/8
259,3894,SUP,3/8
368,3896,SUP,3/8
400,3897,SUP,3/8
103,3935,WNM,3/8
458,3947,SUP,3/8
498,3959,WNM,3/8
544,3990,WNM,3/8
561,4046,WNM,3/8
266,4049,SUP,3/8
87,4055,SUP,3/8
528,4056,WNM,3/8
538,4057,WNM,3/8
105,4063,SUP,3/8
289,4064,SUP,3/8
300,4065,SUP,3/8
557,4100,WNM,3/8
465,4101,SUP,3/8
77,4103,SUP,3/8
504,4104,WNM,3/8
526,4105,WNM,3/8
65,4111,SUP,3/8
569,4112,SUP,3/8
542,4114,WNM,3/8
87,4115,SUP,3/8
256,4118,SUP,3/8
552,4127,WNM,3/8
128,4129,SUP,3/8
82,4130,SUP,3/8
506,4131,SUP,3/8
551,4134,WNM,3/8
467,4137,SUP,3/8
491,4138,WNM,3/8
491,4139,WNM,3/8
103,4140,WNM,3/8
548,4141,WNM,3/8
96,4142,WNM,3/8
500,4147,WNM,3/8
499,4148,WNM,3/8
175,4153,SUP,3/8
500,4157,WNM,3/8
559,4159,WNM,3/8
506,4162,SUP,3/8
82,4163,SUP,3/8
479,4165,SUP,3/8
121,4166,SUP,3/8
551,4169,WNM,3/8
466,4171,SUP,3/8
512,4174,WNM,3/8
557,4180,WNM,3/8
561,4182,WNM,3/8
85,4183,SUP,3/8
566,4188,WNM,3/8
544,4189,WNM,3/8
287,4191,SUP,3/8
542,4193,WNM,3/8
84,4194,SUP,3/8
96,4197,WNM,3/8
385,4201,SUP,3/8
455,4202,SUP,3/8
545,4210,WNM,3/8
96,4211,WNM,3/8
510,4218,WNM,3/8
82,4219,SUP,3/8
502,4220,WNM,3/8
477,4221,SUP,3/8
122,4223,SUP,3/8
304,4224,SUP,3/8
370,4232,SUP,3/8
510,4233,WNM,3/8
449,4238,SUP,3/8
392,4239,SUP,3/8
53,4240,SUP,3/8
205,4243,SUP,3/8
297,4250,SUP,3/8
364,4252,SUP,3/8
425,4257,SUP,3/8
291,4258,SUP,3/8
107,4260,SUP,3/8
89,4262,SUP,3/8
9,4264,WNM,3/8
300,4273,SUP,3/8
305,4274,SUP,3/8
510,4275,WNM,3/8
44,4279,SUP,3/8
265,4286,SUP,3/8
71,4299,SUP,3/8
455,4309,SUP,3/8
447,4317,SUP,3/8
8,4318,SUP,3/8
262,4323,SUP,3/8
9,4324,WNM,3/8
13,4330,SUP,3/8
90,4332,SUP,3/8
1,4333,SUP,3/8
294,4334,SUP,3/8
368,4336,SUP,3/8
445,4340,SUP,3/8
427,4352,SUP,3/8
102,4354,WNM,3/8
545,4357,WNM,3/8
432,4358,SUP,3/8
469,4359,SUP,3/8
90,4365,SUP,3/8
526,4366,WNM,3/8
542,4367,WNM,3/8
93,4368,SUP,3/8
542,4371,WNM,3/8
542,4373,WNM,3/8
488,4380,WNM,3/8
197,4383,SUP,3/8
156,4387,SUP,3/8
502,4388,WNM,3/8
445,4392,SUP,3/8
454,4393,SUP,3/8
474,4394,SUP,3/8
474,4395,SUP,3/8
187,4403,SUP,3/8
264,4405,SUP,3/8
8,4407,SUP,3/8
304,4410,SUP,3/8
494,4413,WNM,3/8
526,4415,WNM,3/8
67,4416,SUP,3/8
206,4424,SUP,3/8
96,4425,WNM,3/8
97,4427,SUP,3/8
294,4428,SUP,3/8
499,4431,WNM,3/8
498,4432,WNM,3/8
548,4434,WNM,3/8
201,4439,SUP,3/8
488,4441,WNM,3/8
98,4444,SUP,3/8
107,4446,SUP,3/8
242,4450,SUP,3/8
373,4451,SUP,3/8
504,4453,WNM,3/8
558,4456,SUP,3/8
299,4458,SUP,3/8
301,4459,SUP,3/8
504,4464,WNM,3/8
562,4465,WNM,3/8
562,4466,WNM,3/8
562,4468,WNM,3/8
538,4470,WNM,3/8
290,4476,SUP,3/8
308,4477,SUP,3/8
538,4478,WNM,3/8
153,4482,SUP,3/8
297,4484,SUP,3/8
451,4488,SUP,3/8
9,4490,WNM,3/8
557,4494,WNM,3/8
13,4497,SUP,3/8
103,4498,WNM,3/8
299,4499,SUP,3/8
49,4503,SUP,3/8
544,4504,WNM,3/8
80,4508,SUP,3/8
48,4509,SUP,3/8
279,4511,SUP,3/8
65,4512,SUP,3/8
286,4514,SUP,3/8
97,4520,SUP,3/8
266,4529,SUP,3/8
265,4531,SUP,3/8
67,4538,SUP,3/8
500,4545,WNM,3/8
488,4546,WNM,3/8
82,4554,SUP,3/8
29,4556,SUP,3/8
488,4560,WNM,3/8
549,4561,WNM,3/8
103,4563,WNM,3/8
299,4564,SUP,3/8
559,4565,WNM,3/8
306,4574,SUP,3/8
537,4579,WNM,3/8
544,4580,WNM,3/8
1,4581,SUP,3/8
545,4582,WNM,3/8
35,4583,SUP,3/8
543,4586,WNM,3/8
91,4588,SUP,3/8
566,4589,WNM,3/8
361,4590,SUP,3/8
305,4594,SUP,3/8
103,4595,WNM,3/8
195,4597,SUP,3/8
433,4600,SUP,3/8
542,4605,WNM,3/8
494,4607,WNM,3/8
168,4612,SUP,3/8
356,4615,SUP,3/8
103,4617,WNM,3/8
562,4618,WNM,3/8
492,4619,WNM,3/8
288,4623,SUP,3/8
491,4625,WNM,3/8
485,4626,WNM,3/8
52,4627,SUP,3/8
238,4631,SUP,3/8
121,4635,SUP,3/8
291,4638,SUP,3/8
270,4641,SUP,3/8
545,4648,WNM,3/8
545,4657,WNM,3/8
548,4667,WNM,3/8
544,4672,WNM,3/8
544,4673,WNM,3/8
542,4674,WNM,3/8
112,4681,SUP,3/8
167,4687,SUP,3/8
544,4691,WNM,3/8
498,4692,WNM,3/8
272,4695,SUP,3/8
315,4697,SUP,3/8
262,4699,SUP,3/8
557,4706,WNM,3/8
544,4756,WNM,3/8
550,4757,WNM,3/8
552,4759,WNM,3/8
515,4762,WNM,3/8
103,4826,WNM,3/8
499,4848,WNM,3/8
430,4865,SUP,3/8
549,5005,WNM,3/8
552,5007,WNM,3/8
551,5008,WNM,3/8
509,5013,WNM,3/8
509,5014,WNM,3/8
561,5021,WNM,3/8
125,5022,SUP,3/8
458,5023,SUP,3/8
194,5027,SUP,3/8
366,5031,SUP,3/8
105,5034,SUP,3/8
116,5035,SUP,3/8
112,5036,SUP,3/8
98,5037,SUP,3/8
262,5038,SUP,3/8
284,5039,SUP,3/8
227,5040,W/M,3/8
514,5041,SUP,3/8
492,5043,WNM,3/8
67,5045,SUP,3/8
299,5046,SUP,3/8
558,5047,W/M,3/8
380,5049,SUP,3/8
98,5054,SUP,3/8
105,5055,SUP,3/8
131,5056,SUP,3/8
151,5057,SUP,3/8
153,5058,SUP,3/8
566,5059,WNM,3/8
270,5060,SUP,3/8
544,5062,WNM,3/8
309,5063,SUP,3/8
201,5064,SUP,3/8
201,5065,SUP,3/8
514,5073,W/M,3/8
460,5075,SUP,3/8
577,5077,W/M,3/8
473,5078,SUP,3/8
143,5079,SUP,3/8
50,5080,SUP,3/8
305,5085,SUP,3/8
67,5091,SUP,3/8
562,5094,WNM,3/8
163,5095,SUP,3/8
463,5096,SUP,3/8
204,5097,SUP,3/8
545,5098,WNM,3/8
544,5100,WNM,3/8
286,5105,SUP,3/8
96,5106,WNM,3/8
526,5108,WNM,3/8
2,5113,SUP,3/8
60,5116,SUP,3/8
315,5117,SUP,3/8
297,5118,SUP,3/8
566,5119,WNM,3/8
492,5122,WNM,3/8
370,5124,SUP,3/8
170,5131,W/M,3/8
96,5132,WNM,3/8
457,5133,SUP,3/8
447,5134,SUP,3/8
494,5135,WNM,3/8
455,5136,SUP,3/8
453,5139,SUP,3/8
432,5141,SUP,3/8
178,5142,SUP,3/8
77,5144,SUP,3/8
86,5145,SUP,3/8
506,5146,SUP,3/8
44,5147,SUP,3/8
485,5149,WNM,3/8
340,5150,SUP,3/8
446,5152,W/M,3/8
484,5154,SUP,3/8
463,5156,SUP,3/8
202,5160,SUP,3/8
448,5162,SUP,3/8
80,5165,SUP,3/8
1,5174,SUP,3/8
152,5175,SUP,3/8
96,5179,WNM,3/8
494,5183,WNM,3/8
373,5186,SUP,3/8
498,5188,WNM,3/8
369,5189,SUP,3/8
370,5190,SUP,3/8
55,5191,SUP,3/8
454,5192,SUP,3/8
461,5193,SUP,3/8
5,5197,SUP,3/8
269,5199,SUP,3/8
233,5200,W/M,3/8
171,5202,W/M,3/8
51,5210,SUP,3/8
52,5211,SUP,3/8
90,5214,SUP,3/8
581,5215,SUP,3/8
70,5216,SUP,3/8
111,5218,SUP,3/8
112,5220,SUP,3/8
548,5221,WNM,3/8
528,5224,WNM,3/8
528,5226,WNM,3/8
292,5227,W/M,3/8
452,5231,SUP,3/8
254,5236,SUP,3/8
190,5240,SUP,3/8
191,5242,SUP,3/8
77,5245,SUP,3/8
479,5247,SUP,3/8
544,5248,WNM,3/8
90,5250,SUP,3/8
289,5253,SUP,3/8
297,5254,SUP,3/8
559,5255,WNM,3/8
510,5257,WNM,3/8
323,5261,SUP,3/8
13,5262,SUP,3/8
115,5264,SUP,3/8
559,5265,WNM,3/8
104,5266,SUP,3/8
472,5272,SUP,3/8
472,5273,SUP,3/8
470,5274,W/M,3/8
26,5275,SUP,3/8
154,5278,SUP,3/8
201,5280,SUP,3/8
68,5287,SUP,3/8
49,5288,SUP,3/8
528,5290,WNM,3/8
297,5292,SUP,3/8
173,5294,W/M,3/8
172,5295,SUP,3/8
494,5297,WNM,3/8
305,5298,SUP,3/8
89,5299,SUP,3/8
116,5300,SUP,3/8
107,5301,SUP,3/8
364,5303,SUP,3/8
52,5311,SUP,3/8
479,5312,SUP,3/8
339,5313,SUP,3/8
479,5316,SUP,3/8
82,5317,SUP,3/8
298,5320,SUP,3/8
102,5321,WNM,3/8
109,5325,SUP,3/8
93,5326,SUP,3/8
541,5327,WNM,3/8
370,5329,SUP,3/8
369,5330,SUP,3/8
368,5331,SUP,3/8
510,5332,WNM,3/8
463,5335,SUP,3/8
449,5337,SUP,3/8
459,5338,W/M,3/8
379,5341,SUP,3/8
365,5342,SUP,3/8
291,5343,SUP,3/8
281,5344,W/M,3/8
508,5345,W/M,3/8
296,5346,SUP,3/8
105,5347,SUP,3/8
8,5348,SUP,3/8
264,5352,SUP,3/8
562,5353,WNM,3/8
48,5359,SUP,3/8
432,5361,SUP,3/8
96,5365,WNM,3/8
96,5366,WNM,3/8
496,5367,WNM,3/8
368,5369,SUP,3/8
239,5374,SUP,3/8
227,5381,W/M,3/8
497,5383,WNM,3/8
284,5384,W/M,3/8
207,5385,SUP,3/8
209,5387,SUP,3/8
61,5388,SUP,3/8
76,5389,SUP,3/8
23,5390,SUP,3/8
105,5391,SUP,3/8
509,5393,WNM,3/8
581,5394,SUP,3/8
438,5397,SUP,3/8
263,5398,SUP,3/8
279,5399,SUP,3/8
267,5402,SUP,3/8
246,5403,SUP,3/8
238,5404,SUP,3/8
215,5410,SUP,3/8
50,5416,SUP,3/8
242,5417,SUP,3/8
242,5418,SUP,3/8
144,5419,SUP,3/8
90,5420,SUP,3/8
495,5421,WNM,3/8
468,5424,SUP,3/8
461,5425,SUP,3/8
511,5426,W/M,3/8
495,5427,WNM,3/8
372,5428,SUP,3/8
368,5429,SUP,3/8
511,5434,W/M,3/8
451,5435,SUP,3/8
284,5436,W/M,3/8
444,5438,SUP,3/8
163,5439,SUP,3/8
264,5442,SUP,3/8
176,5447,SUP,3/8
160,5448,SUP,3/8
62,5449,SUP,3/8
284,5450,SUP,3/8
102,5451,WNM,3/8
102,5453,WNM,3/8
92,5455,SUP,3/8
544,5459,WNM,3/8
78,5460,SUP,3/8
476,5461,SUP,3/8
476,5462,SUP,3/8
202,5472,SUP,3/8
165,5476,SUP,3/8
359,5477,SUP,3/8
83,5479,SUP,3/8
83,5480,SUP,3/8
305,5481,SUP,3/8
268,5485,SUP,3/8
266,5486,SUP,3/8
288,5488,SUP,3/8
528,5490,WNM,3/8
400,5494,SUP,3/8
166,5495,W/M,3/8
187,5497,SUP,3/8
515,5600,WNM,3/8
551,5601,WNM,3/8
481,5602,WNM,3/8
551,5603,WNM,3/8
481,5604,WNM,3/8
552,5606,WNM,3/8
552,5608,WNM,3/8
552,5609,WNM,3/8
512,5610,WNM,3/8
512,5611,WNM,3/8
63,5612,SUP,3/8
58,5613,WNM,3/8
58,5614,WNM,3/8
103,5615,WNM,3/8
153,5616,SUP,3/8
267,5617,SUP,3/8
102,5622,WNM,3/8
545,5623,WNM,3/8
504,5624,WNM,3/8
422,5625,SUP,3/8
367,5626,SUP,3/8
550,5627,WNM,3/8
471,5628,SUP,3/8
457,5629,W/M,3/8
449,5632,SUP,3/8
512,5633,WNM,3/8
512,5634,WNM,3/8
512,5635,WNM,3/8
551,5638,WNM,3/8
551,5640,WNM,3/8
464,5641,SUP,3/8
495,5646,WNM,3/8
170,5649,SUP,3/8
545,5653,WNM,3/8
548,5654,WNM,3/8
504,5657,WNM,3/8
481,5658,WNM,3/8
481,5659,WNM,3/8
551,5661,WNM,3/8
